sigma3,eps1,sig1,eps3
16.5,0.018,170.2725393,-0.034317691
16.5,0.0183,168.9174075,-0.035070018
16.5,0.0186,167.6087629,-0.035821359
16.5,0.0189,166.3450877,-0.036571731
16.5,0.0192,165.1248657,-0.03732115
16.5,0.0195,163.9465923,-0.038069633
16.5,0.0198,162.8087824,-0.038817196
16.5,0.0201,161.7099762,-0.039563855
16.5,0.0204,160.6487447,-0.040309624
16.5,0.0207,159.6236934,-0.041054517
16.5,0.021,158.6334649,-0.041798548
16.5,0.0213,157.6767414,-0.042541732
16.5,0.0216,156.752246,-0.04328408
16.5,0.0219,155.8587437,-0.044025607
16.5,0.0222,154.9950417,-0.044766323
16.5,0.0225,154.1599894,-0.045506242
16.5,0.0228,153.3524785,-0.046245375
16.5,0.0231,152.5714424,-0.046983733
16.5,0.0234,151.815855,-0.047721328
16.5,0.0237,151.0847307,-0.048458169
16.5,0.024,150.3771227,-0.049194269
16.5,0.0243,149.6921225,-0.049929636
16.5,0.0246,149.0288583,-0.050664281
16.5,0.0249,148.3864941,-0.051398213
16.5,0.0252,147.7642283,-0.052131442
16.5,0.0255,147.1612929,-0.052863977
16.5,0.0258,146.5769516,-0.053595828
16.5,0.0261,146.0104991,-0.054327002
16.5,0.0264,145.4612597,-0.055057508
16.5,0.0267,144.9285862,-0.055787355
16.5,0.027,144.4118587,-0.056516551
16.5,0.0273,143.9104832,-0.057245104
16.5,0.0276,143.423891,-0.057973021
16.5,0.0279,142.9515372,-0.058700311
16.5,0.0282,142.4929,-0.05942698
16.5,0.0285,142.0474793,-0.060153036
16.5,0.0288,141.6147961,-0.060878485
16.5,0.0291,141.1943915,-0.061603336
16.5,0.0294,140.7858255,-0.062327594
16.5,0.0297,140.3886768,-0.063051267
17,0,17,0
17,0.0003,29.52261096,-4.37E-07
17,0.0006,42.04387032,-3.50E-06
17,0.0009,54.55883833,-1.18E-05
17,0.0012,67.05717786,-2.80E-05
17,0.0015,79.52193747,-5.47E-05
17,0.0018,91.92861085,-9.45E-05
17,0.0021,104.244437,-0.000150032
17,0.0024,116.4279595,-0.000223955
17,0.0027,128.4288866,-0.000318873
17,0.003,140.1883067,-0.000437412
17,0.0033,151.6393109,-0.000582196
17,0.0036,162.708069,-0.000755848
17,0.0039,173.3153798,-0.000960994
17,0.0042,183.3786928,-0.001200259
17,0.0045,192.814553,-0.001476266
17,0.0048,201.5413829,-0.00179164
17,0.0051,209.4824676,-0.002149006
17,0.0054,216.5689738,-0.002550987
17,0.0057,222.742809,-0.00300021
17,0.006,227.9591212,-0.003499297
17,0.0063,232.1882546,-0.004050874
17,0.0066,235.4170153,-0.004657564
17,0.0069,237.6491585,-0.005321993
17,0.0072,238.9050707,-0.006046785
17,0.0075,239.2270155,-0.006833746
17,0.0078,238.9901575,-0.007642035
17,0.0081,238.4159676,-0.008447796
17,0.0084,237.5371236,-0.009251133
17,0.0087,236.3867966,-0.01005214
17,0.009,234.9979046,-0.010850905
17,0.0093,233.4024858,-0.011647511
17,0.0096,231.6311962,-0.012442034
17,0.0099,229.7129306,-0.013234546
17,0.0102,227.6745551,-0.014025114
17,0.0105,225.5407424,-0.0148138
17,0.0108,223.3338917,-0.015600663
17,0.0111,221.0741214,-0.01638576
17,0.0114,218.7793168,-0.017169142
17,0.0117,216.4652208,-0.017950859
17,0.012,214.1455554,-0.018730959
17,0.0123,211.8321622,-0.019509485
17,0.0126,209.5351553,-0.02028648
17,0.0129,207.2630783,-0.021061983
17,0.0132,205.0230604,-0.021836034
17,0.0135,202.8209681,-0.022608667
17,0.0138,200.66155,-0.023379919
17,0.0141,198.5485708,-0.024149821
17,0.0144,196.484937,-0.024918406
17,0.0147,194.4728101,-0.025685703
17,0.015,192.51371,-0.026451741
17,0.0153,190.6086075,-0.027216549
17,0.0156,188.7580062,-0.027980152
17,0.0159,186.9620163,-0.028742576
17,0.0162,185.2204177,-0.029503846
17,0.0165,183.5327171,-0.030263985
17,0.0168,181.8981962,-0.031023015
17,0.0171,180.3159546,-0.031780959
17,0.0174,178.7849462,-0.032537837
17,0.0177,177.3040107,-0.033293669
17,0.018,175.8719002,-0.034048476
17,0.0183,174.4873026,-0.034802275
17,0.0186,173.1488606,-0.035555085
17,0.0189,171.8551884,-0.036306924
17,0.0192,170.6048849,-0.037057808
17,0.0195,169.3965457,-0.037807754
17,0.0198,168.2287722,-0.038556778
17,0.0201,167.1001795,-0.039304894
17,0.0204,166.0094024,-0.040052119
17,0.0207,164.955101,-0.040798466
17,0.021,163.9359643,-0.041543949
17,0.0213,162.9507131,-0.042288582
17,0.0216,161.9981029,-0.043032378
17,0.0219,161.0769251,-0.04377535
17,0.0222,160.1860083,-0.04451751
17,0.0225,159.3242191,-0.045258871
17,0.0228,158.4904621,-0.045999443
17,0.0231,157.6836804,-0.046739239
17,0.0234,156.9028546,-0.04747827
17,0.0237,156.1470031,-0.048216545
17,0.024,155.4151812,-0.048954077
17,0.0243,154.7064801,-0.049690875
17,0.0246,154.0200262,-0.050426948
17,0.0249,153.3549804,-0.051162307
17,0.0252,152.7105368,-0.051896962
17,0.0255,152.0859215,-0.052630921
17,0.0258,151.4803922,-0.053364193
17,0.0261,150.8932365,-0.054096787
17,0.0264,150.3237708,-0.054828712
17,0.0267,149.7713399,-0.055559976
17,0.027,149.2353151,-0.056290587
17,0.0273,148.7150937,-0.057020554
17,0.0276,148.2100978,-0.057749884
17,0.0279,147.7197732,-0.058478584
17,0.0282,147.2435885,-0.059206662
17,0.0285,146.7810342,-0.059934126
17,0.0288,146.3316219,-0.060660982
17,0.0291,145.894883,-0.061387237
17,0.0294,145.4703683,-0.062112899
17,0.0297,145.0576467,-0.062837974
17.5,0,17.5,0
17.5,0.0003,29.871301,-4.17E-07
17.5,0.0006,42.24137577,-3.33E-06
17.5,0.0009,54.60574259,-1.12E-05
17.5,0.0012,66.95502199,-2.67E-05
17.5,0.0015,79.27382945,-5.21E-05
17.5,0.0018,91.53991422,-9.00E-05
17.5,0.0021,103.7235083,-0.000142904
17.5,0.0024,115.7868983,-0.000213314
17.5,0.0027,127.6842548,-0.000303723
17.5,0.003,139.3617636,-0.00041663
17.5,0.0033,150.7581054,-0.000554534
17.5,0.0036,161.8053236,-0.000719936
17.5,0.0039,172.4301069,-0.000915335
17.5,0.0042,182.5554864,-0.001143232
17.5,0.0045,192.1029201,-0.001406125
17.5,0.0048,200.9947007,-0.001706515
17.5,0.0051,209.1565845,-0.002046901
17.5,0.0054,216.5205073,-0.002429784
17.5,0.0057,223.027227,-0.002857663
17.5,0.006,228.6287229,-0.003333037
17.5,0.0063,233.290185,-0.003858407
17.5,0.0066,236.9914536,-0.004436273
17.5,0.0069,239.7278065,-0.005069133
17.5,0.0072,241.5100457,-0.005759488
17.5,0.0075,242.3638921,-0.006509838
17.5,0.0078,242.4038532,-0.007312854
17.5,0.0081,242.0513644,-0.008120214
17.5,0.0084,241.3899601,-0.008925142
17.5,0.0087,240.4501057,-0.009727735
17.5,0.009,239.2624793,-0.010528082
17.5,0.0093,237.8573472,-0.011326264
17.5,0.0096,236.2640425,-0.012122357
17.5,0.0099,234.510553,-0.012916435
17.5,0.0102,232.623211,-0.013708563
17.5,0.0105,230.6264798,-0.014498806
17.5,0.0108,228.5428232,-0.015287221
17.5,0.0111,226.3926478,-0.016073865
17.5,0.0114,224.1943041,-0.016858791
17.5,0.0117,221.9641339,-0.017642048
17.5,0.012,219.7165537,-0.018423683
17.5,0.0123,217.4641631,-0.019203741
17.5,0.0126,215.2178694,-0.019982263
17.5,0.0129,212.9870228,-0.020759291
17.5,0.0132,210.7795542,-0.021534862
17.5,0.0135,208.6021133,-0.022309013
17.5,0.0138,206.4602027,-0.023081779
17.5,0.0141,204.3583048,-0.023853191
17.5,0.0144,202.3000022,-0.024623283
17.5,0.0147,200.2880886,-0.025392085
17.5,0.015,198.3246701,-0.026159625
17.5,0.0153,196.4112579,-0.02692593
17.5,0.0156,194.5488514,-0.027691029
17.5,0.0159,192.7380127,-0.028454945
17.5,0.0162,190.9789326,-0.029217705
17.5,0.0165,189.2714891,-0.02997933
17.5,0.0168,187.6152989,-0.030739845
17.5,0.0171,186.0097626,-0.03149927
17.5,0.0174,184.4541034,-0.032257627
17.5,0.0177,182.9474015,-0.033014936
17.5,0.018,181.4886232,-0.033771216
17.5,0.0183,180.0766465,-0.034526487
17.5,0.0186,178.7102823,-0.035280766
17.5,0.0189,177.3882932,-0.036034071
17.5,0.0192,176.1094089,-0.03678642
17.5,0.0195,174.8723395,-0.037537827
17.5,0.0198,173.6757866,-0.038288311
17.5,0.0201,172.5184525,-0.039037885
17.5,0.0204,171.3990481,-0.039786565
17.5,0.0207,170.3162987,-0.040534365
17.5,0.021,169.2689494,-0.041281299
17.5,0.0213,168.2557694,-0.042027381
17.5,0.0216,167.2755549,-0.042772625
17.5,0.0219,166.3271317,-0.043517041
17.5,0.0222,165.409357,-0.044260645
17.5,0.0225,164.5211211,-0.045003446
17.5,0.0228,163.6613479,-0.045745458
17.5,0.0231,162.8289955,-0.046486691
17.5,0.0234,162.0230567,-0.047227157
17.5,0.0237,161.2425586,-0.047966866
17.5,0.024,160.4865625,-0.04870583
17.5,0.0243,159.7541636,-0.049444057
17.5,0.0246,159.0444902,-0.050181559
17.5,0.0249,158.3567032,-0.050918344
17.5,0.0252,157.6899952,-0.051654424
17.5,0.0255,157.0435899,-0.052389805
17.5,0.0258,156.4167409,-0.053124499
17.5,0.0261,155.808731,-0.053858513
17.5,0.0264,155.2188712,-0.054591856
17.5,0.0267,154.6464999,-0.055324537
17.5,0.027,154.0909816,-0.056056563
17.5,0.0273,153.5517062,-0.056787943
17.5,0.0276,153.0280882,-0.057518684
17.5,0.0279,152.5195653,-0.058248795
17.5,0.0282,152.0255981,-0.058978281
17.5,0.0285,151.5456685,-0.059707152
17.5,0.0288,151.0792796,-0.060435414
17.5,0.0291,150.6259542,-0.061163074
17.5,0.0294,150.1852344,-0.061890138
17.5,0.0297,149.7566806,-0.062616614
18,0,18,0
18,0.0003,30.21974576,-3.97E-07
18,0.0006,42.43837889,-3.18E-06
18,0.0009,54.65183279,-1.07E-05
18,0.0012,66.85159603,-2.54E-05
18,0.0015,79.023705,-4.96E-05
18,0.0018,91.14795586,-8.57E-05
18,0.0021,103.1973005,-0.000136136
18,0.0024,115.1374349,-0.000203212
18,0.0027,126.9266067,-0.00028934
18,0.003,138.5156813,-0.000396899
18,0.0033,149.8485042,-0.000528273
18,0.0036,160.8625973,-0.000685842
18,0.0039,171.4902135,-0.000871988
18,0.0042,181.6597569,-0.001089092
18,0.0045,191.297553,-0.001339535
18,0.0048,200.3299218,-0.001625699
18,0.0051,208.6854793,-0.001949966
18,0.0054,216.2975598,-0.002314717
18,0.0057,223.1066307,-0.002722332
18,0.006,229.0625547,-0.003175194
18,0.0063,234.1265548,-0.003675684
18,0.0066,238.2727499,-0.004226184
18,0.0069,241.489157,-0.004829074
18,0.0072,243.7780948,-0.005486736
18,0.0075,245.1559715,-0.006201551
18,0.0078,245.6524856,-0.006975902
18,0.0081,245.5173587,-0.00778464
18,0.0084,245.0695758,-0.00859116
18,0.0087,244.3385157,-0.009395338
18,0.009,243.352488,-0.010197264
18,0.0093,242.139812,-0.01099702
18,0.0096,240.7282924,-0.011794683
18,0.0099,239.144786,-0.012590324
18,0.0102,237.4148611,-0.013384012
18,0.0105,235.5625439,-0.01417581
18,0.0108,233.6101456,-0.014965776
18,0.0111,231.5781597,-0.015753966
18,0.0114,229.4852194,-0.016540434
18,0.0117,227.3481047,-0.017325229
18,0.012,225.1817877,-0.018108398
18,0.0123,222.9995082,-0.018889986
18,0.0126,220.8128702,-0.019670035
18,0.0129,218.6319522,-0.020448585
18,0.0132,216.4654263,-0.021225676
18,0.0135,214.3206797,-0.022001343
18,0.0138,212.2039363,-0.022775621
18,0.0141,210.1203752,-0.023548543
18,0.0144,208.0742435,-0.024320141
18,0.0147,206.0689628,-0.025090445
18,0.015,204.1072279,-0.025859485
18,0.0153,202.1910978,-0.026627287
18,0.0156,200.3220787,-0.02739388
18,0.0159,198.5011989,-0.028159287
18,0.0162,196.729076,-0.028923535
18,0.0165,195.0059774,-0.029686646
18,0.0168,193.331873,-0.030448643
18,0.0171,191.7064833,-0.031209548
18,0.0174,190.1293197,-0.031969383
18,0.0177,188.5997219,-0.032728167
18,0.018,187.1168886,-0.033485919
18,0.0183,185.6799056,-0.03424266
18,0.0186,184.2877691,-0.034998407
18,0.0189,182.9394064,-0.035753177
18,0.0192,181.6336933,-0.036506989
18,0.0195,180.3694692,-0.037259857
18,0.0198,179.1455496,-0.038011799
18,0.0201,177.960737,-0.038762829
18,0.0204,176.8138297,-0.039512963
18,0.0207,175.7036301,-0.040262215
18,0.021,174.6289497,-0.041010599
18,0.0213,173.5886157,-0.041758129
18,0.0216,172.5814738,-0.042504818
18,0.0219,171.6063926,-0.043250678
18,0.0222,170.6622658,-0.043995723
18,0.0225,169.7480143,-0.044739965
18,0.0228,168.8625878,-0.045483414
18,0.0231,168.0049656,-0.046226083
18,0.0234,167.1741578,-0.046967983
18,0.0237,166.3692056,-0.047709125
18,0.024,165.5891811,-0.048449518
18,0.0243,164.8331875,-0.049189175
18,0.0246,164.1003591,-0.049928103
18,0.0249,163.3898604,-0.050666314
18,0.0252,162.7008861,-0.051403817
18,0.0255,162.0326599,-0.05214062
18,0.0258,161.3844346,-0.052876734
18,0.0261,160.7554908,-0.053612166
18,0.0264,160.1451361,-0.054346926
18,0.0267,159.5527048,-0.055081022
18,0.027,158.9775566,-0.055814461
18,0.0273,158.4190758,-0.056547253
18,0.0276,157.8766709,-0.057279405
18,0.0279,157.3497732,-0.058010924
18,0.0282,156.8378362,-0.058741819
18,0.0285,156.3403349,-0.059472096
18,0.0288,155.8567649,-0.060201762
18,0.0291,155.3866414,-0.060930824
18,0.0294,154.9294989,-0.06165929
18,0.0297,154.48489,-0.062387167
18.5,0,18.5,0
18.5,0.0003,30.56826277,-3.78E-07
18.5,0.0006,42.63551582,-3.03E-06
18.5,0.0009,54.69806855,-1.02E-05
18.5,0.0012,66.74819594,-2.42E-05
18.5,0.0015,78.77322213,-4.73E-05
18.5,0.0018,90.75479978,-8.17E-05
18.5,0.0021,102.6683508,-0.000129714
18.5,0.0024,114.482673,-0.000193625
18.5,0.0027,126.1597351,-0.000275689
18.5,0.003,137.6546911,-0.000378174
18.5,0.0033,148.9161484,-0.000503349
18.5,0.0036,159.886721,-0.000653484
18.5,0.0039,170.5038939,-0.000830848
18.5,0.0042,180.7012061,-0.001037709
18.5,0.0045,190.4097483,-0.001276336
18.5,0.0048,199.5599404,-0.001549
18.5,0.0051,208.0835343,-0.001857968
18.5,0.0054,215.9157599,-0.002205509
18.5,0.0057,222.9975086,-0.002593894
18.5,0.006,229.2774365,-0.00302539
18.5,0.0063,234.7138604,-0.003502267
18.5,0.0066,239.2763287,-0.004026794
18.5,0.0069,242.9467641,-0.00460124
18.5,0.0072,245.7201066,-0.005227874
18.5,0.0075,247.6044189,-0.005908965
18.5,0.0078,248.6204587,-0.006646782
18.5,0.0081,248.8198409,-0.007441112
18.5,0.0084,248.5803658,-0.00824922
18.5,0.0087,248.0548559,-0.009054981
18.5,0.009,247.2691719,-0.009858484
18.5,0.0093,246.2495565,-0.010659812
18.5,0.0096,245.0221179,-0.011459042
18.5,0.0099,243.6123895,-0.012256245
18.5,0.0102,242.0449683,-0.013051491
18.5,0.0105,240.3432325,-0.013844841
18.5,0.0108,238.529133,-0.014636355
18.5,0.0111,236.6230527,-0.015426089
18.5,0.0114,234.6437245,-0.016214097
18.5,0.0117,232.6082005,-0.017000428
18.5,0.012,230.5318618,-0.017785129
18.5,0.0123,228.4284611,-0.018568245
18.5,0.0126,226.310191,-0.019349818
18.5,0.0129,224.187769,-0.020129889
18.5,0.0132,222.0705353,-0.020908497
18.5,0.0135,219.9665575,-0.021685678
18.5,0.0138,217.8827374,-0.022461466
18.5,0.0141,215.8249192,-0.023235895
18.5,0.0144,213.7979932,-0.024008997
18.5,0.0147,211.8059962,-0.024780802
18.5,0.015,209.8522063,-0.025551339
18.5,0.0153,207.9392311,-0.026320637
18.5,0.0156,206.0690888,-0.027088721
18.5,0.0159,204.2432828,-0.027855617
18.5,0.0162,202.4628696,-0.028621351
18.5,0.0165,200.7285195,-0.029385945
18.5,0.0168,199.0405715,-0.030149423
18.5,0.0171,197.3990821,-0.030911806
18.5,0.0174,195.8038682,-0.031673116
18.5,0.0177,194.2545458,-0.032433373
18.5,0.018,192.7505633,-0.033192596
18.5,0.0183,191.291231,-0.033950805
18.5,0.0186,189.8757467,-0.034708017
18.5,0.0189,188.5032183,-0.035464251
18.5,0.0192,187.1726828,-0.036219523
18.5,0.0195,185.8831232,-0.03697385
18.5,0.0198,184.6334826,-0.037727248
18.5,0.0201,183.4226765,-0.038479732
18.5,0.0204,182.2496035,-0.039231318
18.5,0.0207,181.1131535,-0.03998202
18.5,0.021,180.0122159,-0.040731852
18.5,0.0213,178.9456853,-0.041480827
18.5,0.0216,177.9124666,-0.04222896
18.5,0.0219,176.9114798,-0.042976262
18.5,0.0222,175.9416629,-0.043722746
18.5,0.0225,175.0019749,-0.044468425
18.5,0.0228,174.0913981,-0.045213311
18.5,0.0231,173.2089397,-0.045957414
18.5,0.0234,172.3536329,-0.046700746
18.5,0.0237,171.5245383,-0.047443317
18.5,0.024,170.7207437,-0.048185139
18.5,0.0243,169.9413654,-0.048926222
18.5,0.0246,169.1855475,-0.049666576
18.5,0.0249,168.4524622,-0.050406209
18.5,0.0252,167.7413097,-0.051145133
18.5,0.0255,167.0513176,-0.051883357
18.5,0.0258,166.3817404,-0.052620888
18.5,0.0261,165.7318593,-0.053357737
18.5,0.0264,165.1009815,-0.054093912
18.5,0.0267,164.4884394,-0.05482942
18.5,0.027,163.8935899,-0.055564272
18.5,0.0273,163.315814,-0.056298474
18.5,0.0276,162.7545157,-0.057032034
18.5,0.0279,162.2091217,-0.05776496
18.5,0.0282,161.6790802,-0.05849726
18.5,0.0285,161.1638604,-0.059228941
18.5,0.0288,160.6629518,-0.059960009
18.5,0.0291,160.1758633,-0.060690473
18.5,0.0294,159.7021227,-0.061420338
18.5,0.0297,159.241276,-0.062149613
19,0,19,0
19,0.0003,30.91713477,-3.60E-07
19,0.0006,42.83335298,-2.88E-06
19,0.0009,54.74530451,-9.73E-06
19,0.0012,66.64597649,-2.31E-05
19,0.0015,78.52385964,-4.51E-05
19,0.0018,90.36228955,-7.78E-05
19,0.0021,102.1389297,-0.000123619
19,0.0024,113.8253983,-0.000184528
19,0.0027,125.3870562,-0.000262736
19,0.003,136.7829821,-0.000360406
19,0.0033,147.9661645,-0.000479701
19,0.0036,158.8839378,-0.000622782
19,0.0039,169.4786855,-0.000791813
19,0.0042,179.6888241,-0.000988955
19,0.0045,189.4500638,-0.001216372
19,0.0048,198.6969271,-0.001476225
19,0.0051,207.3644835,-0.001770677
19,0.0054,215.3902378,-0.00210189
19,0.0057,222.7160876,-0.002472027
19,0.006,229.2902552,-0.002883251
19,0.0063,235.0690839,-0.003337724
19,0.0066,240.0185961,-0.003837607
19,0.0069,244.115716,-0.004385065
19,0.0072,247.3490816,-0.004982258
19,0.0075,249.7193999,-0.00563135
19,0.0078,251.2393274,-0.006334503
19,0.0081,251.9328959,-0.007093879
19,0.0084,251.9279736,-0.007899358
19,0.0087,251.6033237,-0.008706698
19,0.009,251.015226,-0.009511776
19,0.0093,250.1877603,-0.010314673
19,0.0096,249.1452106,-0.011115466
19,0.0099,247.9116274,-0.011914229
19,0.0102,246.5104571,-0.012711029
19,0.0105,244.9642391,-0.013505929
19,0.0108,243.2943709,-0.014298989
19,0.0111,241.5209354,-0.015090264
19,0.0114,239.6625856,-0.015879809
19,0.0117,237.736479,-0.016667672
19,0.012,235.7582543,-0.017453902
19,0.0123,233.7420434,-0.018238543
19,0.0126,231.7005104,-0.019021638
19,0.0129,229.6449123,-0.019803227
19,0.0132,227.5851743,-0.020583349
19,0.0135,225.5299763,-0.021362041
19,0.0138,223.4868444,-0.022139336
19,0.0141,221.4622456,-0.02291527
19,0.0144,219.4616829,-0.023689873
19,0.0147,217.4897872,-0.024463176
19,0.015,215.5504065,-0.025235208
19,0.0153,213.6466901,-0.026005997
19,0.0156,211.7811671,-0.02677557
19,0.0159,209.9558199,-0.027543953
19,0.0162,208.1721505,-0.02831117
19,0.0165,206.4312422,-0.029077244
19,0.0168,204.7338148,-0.0298422
19,0.0171,203.0802743,-0.030606059
19,0.0174,201.4707574,-0.031368841
19,0.0177,199.9051717,-0.032130568
19,0.018,198.3832305,-0.032891259
19,0.0183,196.9044842,-0.033650932
19,0.0186,195.4683476,-0.034409608
19,0.0189,194.0741241,-0.035167302
19,0.0192,192.7210265,-0.035924032
19,0.0195,191.4081954,-0.036679815
19,0.0198,190.1347149,-0.037434666
19,0.0201,188.8996266,-0.038188602
19,0.0204,187.7019409,-0.038941637
19,0.0207,186.5406476,-0.039693786
19,0.021,185.4147241,-0.040445063
19,0.0213,184.3231429,-0.041195481
19,0.0216,183.2648776,-0.041945055
19,0.0219,182.2389083,-0.042693796
19,0.0222,181.2442258,-0.043441717
19,0.0225,180.2798351,-0.044188831
19,0.0228,179.3447581,-0.044935149
19,0.0231,178.4380365,-0.045680684
19,0.0234,177.5587331,-0.046425445
19,0.0237,176.7059332,-0.047169444
19,0.024,175.8787463,-0.047912692
19,0.0243,175.076306,-0.048655198
19,0.0246,174.2977713,-0.049396974
19,0.0249,173.5423262,-0.050138028
19,0.0252,172.8091802,-0.050878371
19,0.0255,172.0975682,-0.051618011
19,0.0258,171.4067501,-0.052356958
19,0.0261,170.7360108,-0.053095221
19,0.0264,170.0846595,-0.053832807
19,0.0267,169.4520295,-0.054569727
19,0.027,168.8374774,-0.055305987
19,0.0273,168.2403829,-0.056041596
19,0.0276,167.6601479,-0.056776562
19,0.0279,167.096196,-0.057510893
19,0.0282,166.5479719,-0.058244595
19,0.0285,166.0149406,-0.058977677
19,0.0288,165.4965871,-0.059710145
19,0.0291,164.9924152,-0.060442007
19,0.0294,164.5019474,-0.06117327
19,0.0297,164.0247238,-0.061903939
19.5,0,19.5,0
19.5,0.0003,31.26661261,-3.44E-07
19.5,0.0006,43.032393,-2.75E-06
19.5,0.0009,54.79429924,-9.28E-06
19.5,0.0012,66.54596318,-2.20E-05
19.5,0.0015,78.27693201,-4.29E-05
19.5,0.0018,89.97206631,-7.42E-05
19.5,0.0021,101.611063,-0.000117838
19.5,0.0024,113.1681027,-0.000175898
19.5,0.0027,124.6116361,-0.000250449
19.5,0.003,135.9043291,-0.000343552
19.5,0.0033,147.0031943,-0.000457267
19.5,0.0036,157.85993,-0.000593657
19.5,0.0039,168.4214905,-0.000754783
19.5,0.0042,178.6308997,-0.000942705
19.5,0.0045,188.4283098,-0.001159486
19.5,0.0048,197.7522934,-0.001407187
19.5,0.0051,206.5413392,-0.001687869
19.5,0.0054,214.7355038,-0.002003592
19.5,0.0057,222.2781546,-0.00235642
19.5,0.006,229.1177244,-0.002748412
19.5,0.0063,235.2093897,-0.003181631
19.5,0.0066,240.5165789,-0.003658137
19.5,0.0069,245.0122261,-0.004179991
19.5,0.0072,248.6796946,-0.004749256
19.5,0.0075,251.5133176,-0.005367993
19.5,0.0078,253.518528,-0.006038262
19.5,0.0081,254.7115754,-0.006762125
19.5,0.0084,255.1188593,-0.007541643
19.5,0.0087,254.9893421,-0.008350525
19.5,0.009,254.5946798,-0.009157173
19.5,0.0093,253.9570147,-0.009961635
19.5,0.0096,253.0987177,-0.010763989
19.5,0.0099,252.0422328,-0.011564308
19.5,0.0102,250.8097057,-0.012362658
19.5,0.0105,249.4226705,-0.013159104
19.5,0.0108,247.9017964,-0.013953706
19.5,0.0111,246.2666897,-0.014746519
19.5,0.0114,244.5357508,-0.015537597
19.5,0.0117,242.7260789,-0.01632699
19.5,0.012,240.8534186,-0.017114745
19.5,0.0123,238.9321428,-0.017900908
19.5,0.0126,236.9752644,-0.018685521
19.5,0.0129,234.9944724,-0.019468624
19.5,0.0132,233.0001853,-0.020250257
19.5,0.0135,231.0016177,-0.021030456
19.5,0.0138,229.0068562,-0.021809256
19.5,0.0141,227.02294,-0.02258669
19.5,0.0144,225.0559443,-0.02336279
19.5,0.0147,223.1110643,-0.024137588
19.5,0.015,221.1926964,-0.024911111
19.5,0.0153,219.3045178,-0.025683389
19.5,0.0156,217.4495608,-0.026454447
19.5,0.0159,215.6302839,-0.027224313
19.5,0.0162,213.8486367,-0.027993009
19.5,0.0165,212.1061206,-0.028760561
19.5,0.0168,210.403844,-0.029526992
19.5,0.0171,208.7425724,-0.030292322
19.5,0.0174,207.1227741,-0.031056574
19.5,0.0177,205.5446606,-0.031819767
19.5,0.018,204.0082236,-0.032581922
19.5,0.0183,202.5132674,-0.033343058
19.5,0.0186,201.0594378,-0.034103192
19.5,0.0189,199.6462474,-0.034862343
19.5,0.0192,198.2730987,-0.035620528
19.5,0.0195,196.9393033,-0.036377763
19.5,0.0198,195.6440994,-0.037134065
19.5,0.0201,194.3866668,-0.037889449
19.5,0.0204,193.1661402,-0.03864393
19.5,0.0207,191.9816203,-0.039397522
19.5,0.021,190.8321834,-0.040150241
19.5,0.0213,189.7168902,-0.040902099
19.5,0.0216,188.6347926,-0.04165311
19.5,0.0219,187.5849401,-0.042403286
19.5,0.0222,186.5663846,-0.043152641
19.5,0.0225,185.5781849,-0.043901187
19.5,0.0228,184.6194104,-0.044648935
19.5,0.0231,183.689144,-0.045395897
19.5,0.0234,182.7864844,-0.046142084
19.5,0.0237,181.9105482,-0.046887508
19.5,0.024,181.0604715,-0.047632178
19.5,0.0243,180.2354111,-0.048376105
19.5,0.0246,179.4345452,-0.0491193
19.5,0.0249,178.6570743,-0.049861771
19.5,0.0252,177.9022215,-0.050603529
19.5,0.0255,177.1692327,-0.051344583
19.5,0.0258,176.4573768,-0.052084942
19.5,0.0261,175.7659456,-0.052824615
19.5,0.0264,175.0942536,-0.053563611
19.5,0.0267,174.4416375,-0.054301937
19.5,0.027,173.8074565,-0.055039603
19.5,0.0273,173.1910912,-0.055776616
19.5,0.0276,172.5919437,-0.056512985
19.5,0.0279,172.0094366,-0.057248716
19.5,0.0282,171.443013,-0.057983818
19.5,0.0285,170.8921355,-0.058718298
19.5,0.0288,170.3562859,-0.059452163
19.5,0.0291,169.8349648,-0.06018542
19.5,0.0294,169.3276904,-0.060918076
19.5,0.0297,168.8339985,-0.061650138
20,0,20,0
20,0.0003,31.61691809,-3.28E-07
20,0.0006,43.23308029,-2.62E-06
20,0.0009,54.84572358,-8.84E-06
20,0.0012,66.44906341,-2.10E-05
20,0.0015,78.03360346,-4.09E-05
20,0.0018,89.58558582,-7.08E-05
20,0.0021,101.0865512,-0.000112355
20,0.0024,112.5130076,-0.000167713
20,0.0027,123.8362174,-0.000238795
20,0.003,135.0221224,-0.000327565
20,0.0033,146.0314251,-0.000435988
20,0.0036,156.8198501,-0.000566032
20,0.0039,167.3386029,-0.000719659
20,0.0042,177.53504,-0.000898837
20,0.0045,187.3535552,-0.00110553
20,0.0048,196.7366752,-0.001341704
20,0.0051,205.6263436,-0.001609325
20,0.0054,213.9653592,-0.001910356
20,0.0057,221.6989164,-0.002246765
20,0.006,228.7761866,-0.002620516
20,0.0063,235.1518646,-0.003033575
20,0.0066,240.7876034,-0.003487907
20,0.0069,245.6532597,-0.003985478
20,0.0072,249.7278807,-0.004528252
20,0.0075,253.0003766,-0.005118196
20,0.0078,255.4698423,-0.005757274
20,0.0081,257.1455166,-0.006447453
20,0.0084,258.0463851,-0.007190697
20,0.0087,258.2194042,-0.007986495
20,0.009,258.0127611,-0.008794709
20,0.0093,257.5612087,-0.009600733
